datalogger,elapsed,date,time,temperatura,
DAT10C,19:27:00,22/05/2014,09:01:09,  4.6,
DAT10C,19:30:00,22/05/2014,09:04:09,  4.5,
DAT10C,19:33:00,22/05/2014,09:07:09,  4.5,
DAT10C,19:36:00,22/05/2014,09:10:09,  4.2,
DAT10C,19:39:00,22/05/2014,09:13:09,  4.2,
DAT10C,19:42:00,22/05/2014,09:16:09,  4.2,
DAT10C,19:45:00,22/05/2014,09:19:09,  4.1,
DAT10C,19:48:00,22/05/2014,09:22:09,  4.0,
DAT10C,19:51:00,22/05/2014,09:25:09,  4.1,
DAT10C,19:54:00,22/05/2014,09:28:09,  4.1,
DAT10C,19:57:00,22/05/2014,09:31:09,  4.0,
DAT10C,20:00:00,22/05/2014,09:34:09,  4.0,
DAT10C,20:03:00,22/05/2014,09:37:09,  4.0,
DAT10C,20:06:00,22/05/2014,09:40:09,  3.8,
DAT10C,20:09:00,22/05/2014,09:43:09,  4.2,
DAT10C,20:12:00,22/05/2014,09:46:09,  4.6,
DAT10C,20:15:00,22/05/2014,09:49:09,  4.7,
DAT10C,20:18:00,22/05/2014,09:52:09,  4.7,
DAT10C,20:21:00,22/05/2014,09:55:09,  4.6,
DAT10C,20:24:00,22/05/2014,09:58:09,  4.5,
DAT10C,20:27:00,22/05/2014,10:01:09,  4.3,
DAT10C,20:30:00,22/05/2014,10:04:09,  4.2,
DAT10C,20:33:00,22/05/2014,10:07:09,  4.1,
DAT10C,20:36:00,22/05/2014,10:10:09,  4.0,
DAT10C,20:39:00,22/05/2014,10:13:09,  3.7,
DAT10C,20:42:00,22/05/2014,10:16:09,  4.0,
DAT10C,20:45:00,22/05/2014,10:19:09,  4.2,
DAT10C,20:48:00,22/05/2014,10:22:09,  4.3,
DAT10C,20:51:00,22/05/2014,10:25:09,  4.6,
DAT10C,20:54:00,22/05/2014,10:28:09,  5.0,
DAT10C,20:57:00,22/05/2014,10:31:09,  5.0,
DAT10C,21:00:00,22/05/2014,10:34:09,  5.0,
DAT10C,21:03:00,22/05/2014,10:37:09,  5.0,
DAT10C,21:06:00,22/05/2014,10:40:09,  5.0,
DAT10C,21:09:00,22/05/2014,10:43:09,  4.8,
DAT10C,21:12:00,22/05/2014,10:46:09,  4.7,
DAT10C,21:15:00,22/05/2014,10:49:09,  4.8,
DAT10C,21:18:00,22/05/2014,10:52:09,  5.1,
DAT10C,21:21:00,22/05/2014,10:55:09,  5.1,
DAT10C,21:24:00,22/05/2014,10:58:09,  5.1,
DAT10C,21:27:00,22/05/2014,11:01:09,  5.0,
DAT10C,21:30:00,22/05/2014,11:04:09,  5.0,
DAT10C,21:33:00,22/05/2014,11:07:09,  4.7,
DAT10C,21:36:00,22/05/2014,11:10:09,  4.7,
DAT10C,21:39:00,22/05/2014,11:13:09,  4.6,
DAT10C,21:42:00,22/05/2014,11:16:09,  4.3,
DAT10C,21:45:00,22/05/2014,11:19:09,  4.2,
DAT10C,21:48:00,22/05/2014,11:22:09,  4.2,
DAT10C,21:51:00,22/05/2014,11:25:09,  4.1,
DAT10C,21:54:00,22/05/2014,11:28:09,  4.0,
DAT10C,21:57:00,22/05/2014,11:31:09,  4.0,
DAT10C,22:00:00,22/05/2014,11:34:09,  4.0,
DAT10C,22:03:00,22/05/2014,11:37:09,  3.8,
DAT10C,22:06:00,22/05/2014,11:40:09,  3.8,
DAT10C,22:09:00,22/05/2014,11:43:09,  3.8,
DAT10C,22:12:00,22/05/2014,11:46:09,  3.8,
DAT10C,22:15:00,22/05/2014,11:49:09,  3.7,
DAT10C,22:18:00,22/05/2014,11:52:09,  3.7,
DAT10C,22:21:00,22/05/2014,11:55:09,  4.2,
DAT10C,22:24:00,22/05/2014,11:58:09,  4.6,
DAT10C,22:27:00,22/05/2014,12:01:09,  4.8,
DAT10C,22:30:00,22/05/2014,12:04:09,  5.0,
DAT10C,22:33:00,22/05/2014,12:07:09,  5.1,
DAT10C,22:36:00,22/05/2014,12:10:09,  5.1,
DAT10C,22:39:00,22/05/2014,12:13:09,  4.8,
DAT10C,22:42:00,22/05/2014,12:16:09,  4.7,
DAT10C,22:45:00,22/05/2014,12:19:09,  4.7,
DAT10C,22:48:00,22/05/2014,12:22:09,  4.8,
DAT10C,22:51:00,22/05/2014,12:25:09,  4.8,
DAT10C,22:54:00,22/05/2014,12:28:09,  4.7,
DAT10C,22:57:00,22/05/2014,12:31:09,  4.5,
DAT10C,23:00:00,22/05/2014,12:34:09,  4.2,
DAT10C,23:03:00,22/05/2014,12:37:09,  4.1,
DAT10C,23:06:00,22/05/2014,12:40:09,  3.8,
DAT10C,23:09:00,22/05/2014,12:43:09,  3.8,
DAT10C,23:12:00,22/05/2014,12:46:09,  3.8,
DAT10C,23:15:00,22/05/2014,12:49:09,  4.0,
DAT10C,23:18:00,22/05/2014,12:52:09,  4.1,
DAT10C,23:21:00,22/05/2014,12:55:09,  4.2,
DAT10C,23:24:00,22/05/2014,12:58:09,  4.1,
DAT10C,23:27:00,22/05/2014,13:01:09,  4.1,
DAT10C,23:30:00,22/05/2014,13:04:09,  4.1,
DAT10C,23:33:00,22/05/2014,13:07:09,  4.0,
DAT10C,23:36:00,22/05/2014,13:10:09,  4.0,
DAT10C,23:39:00,22/05/2014,13:13:09,  4.0,
DAT10C,23:42:00,22/05/2014,13:16:09,  4.0,
DAT10C,23:45:00,22/05/2014,13:19:09,  4.1,
DAT10C,23:48:00,22/05/2014,13:22:09,  4.2,
DAT10C,23:51:00,22/05/2014,13:25:09,  4.2,
DAT10C,23:54:00,22/05/2014,13:28:09,  4.2,
DAT10C,23:57:00,22/05/2014,13:31:09,  4.2,
DAT10C,00:00:00,22/05/2014,13:34:09,  4.1,
DAT10C,00:03:00,22/05/2014,13:37:09,  4.1,
DAT10C,00:06:00,22/05/2014,13:40:09,  4.1,
DAT10C,00:09:00,22/05/2014,13:43:09,  4.0,
DAT10C,00:12:00,22/05/2014,13:46:09,  4.1,
DAT10C,00:15:00,22/05/2014,13:49:09,  4.1,
DAT10C,00:18:00,22/05/2014,13:52:09,  4.1,
DAT10C,00:21:00,22/05/2014,13:55:09,  4.2,
DAT10C,00:24:00,22/05/2014,13:58:09,  4.3,
DAT10C,00:27:00,22/05/2014,14:01:09,  4.3,
DAT10C,00:30:00,22/05/2014,14:04:09,  4.5,
DAT10C,00:33:00,22/05/2014,14:07:09,  4.5,
DAT10C,00:36:00,22/05/2014,14:10:09,  4.3,
DAT10C,00:39:00,22/05/2014,14:13:09,  4.5,
DAT10C,00:42:00,22/05/2014,14:16:09,  4.5,
DAT10C,00:45:00,22/05/2014,14:19:09,  4.3,
DAT10C,00:48:00,22/05/2014,14:22:09,  4.5,
DAT10C,00:51:00,22/05/2014,14:25:09,  4.5,
DAT10C,00:54:00,22/05/2014,14:28:09,  4.5,
DAT10C,00:57:00,22/05/2014,14:31:09,  4.3,
DAT10C,01:00:00,22/05/2014,14:34:09,  4.3,
DAT10C,01:03:00,22/05/2014,14:37:09,  4.5,
DAT10C,01:06:00,22/05/2014,14:40:09,  4.3,
DAT10C,01:09:00,22/05/2014,14:43:09,  4.2,
DAT10C,01:12:00,22/05/2014,14:46:09,  4.8,
DAT10C,01:15:00,22/05/2014,14:49:09,  5.1,
DAT10C,01:18:00,22/05/2014,14:52:09,  5.2,
DAT10C,01:21:00,22/05/2014,14:55:09,  5.3,
DAT10C,01:24:00,22/05/2014,14:58:09,  5.1,
DAT10C,01:27:00,22/05/2014,15:01:09,  5.1,
DAT10C,01:30:00,22/05/2014,15:04:09,  5.2,
DAT10C,01:33:00,22/05/2014,15:07:09,  5.3,
DAT10C,01:36:00,22/05/2014,15:10:09,  5.5,
DAT10C,01:39:00,22/05/2014,15:13:09,  5.3,
DAT10C,01:42:00,22/05/2014,15:16:09,  5.2,
DAT10C,01:45:00,22/05/2014,15:19:09,  5.3,
DAT10C,01:48:00,22/05/2014,15:22:09,  5.3,
DAT10C,01:51:00,22/05/2014,15:25:09,  5.3,
DAT10C,01:54:00,22/05/2014,15:28:09,  5.2,
DAT10C,01:57:00,22/05/2014,15:31:09,  5.3,
DAT10C,02:00:00,22/05/2014,15:34:09,  5.5,
DAT10C,02:03:00,22/05/2014,15:37:09,  5.6,
DAT10C,02:06:00,22/05/2014,15:40:09,  5.5,
DAT10C,02:09:00,22/05/2014,15:43:09,  5.3,
DAT10C,02:12:00,22/05/2014,15:46:09,  5.7,
DAT10C,02:15:00,22/05/2014,15:49:09,  6.1,
DAT10C,02:18:00,22/05/2014,15:52:09,  6.6,
DAT10C,02:21:00,22/05/2014,15:55:09,  6.6,
DAT10C,02:24:00,22/05/2014,15:58:09,  6.5,
DAT10C,02:27:00,22/05/2014,16:01:09,  6.2,
DAT10C,02:30:00,22/05/2014,16:04:09,  5.8,
DAT10C,02:33:00,22/05/2014,16:07:09,  5.2,
DAT10C,02:36:00,22/05/2014,16:10:09,  4.7,
DAT10C,02:39:00,22/05/2014,16:13:09,  4.7,
DAT10C,02:42:00,22/05/2014,16:16:09,  4.5,
DAT10C,02:45:00,22/05/2014,16:19:09,  4.3,
DAT10C,02:48:00,22/05/2014,16:22:09,  4.2,
DAT10C,02:51:00,22/05/2014,16:25:09,  4.1,
DAT10C,02:54:00,22/05/2014,16:28:09,  3.8,
DAT10C,02:57:00,22/05/2014,16:31:09,  3.8,
DAT10C,03:00:00,22/05/2014,16:34:09,  4.1,
DAT10C,03:03:00,22/05/2014,16:37:09,  4.2,
DAT10C,03:06:00,22/05/2014,16:40:09,  4.3,
DAT10C,03:09:00,22/05/2014,16:43:09,  4.3,
DAT10C,03:12:00,22/05/2014,16:46:09,  4.5,
DAT10C,03:15:00,22/05/2014,16:49:09,  4.5,
DAT10C,03:18:00,22/05/2014,16:52:09,  4.6,
DAT10C,03:21:00,22/05/2014,16:55:09,  6.1,
